"04/17/2016","5","8","9","14","28"
"04/16/2016","12","17","20","23","33"
"04/15/2016","1","4","8","20","25"
"04/14/2016","1","8","15","27","34"
"04/13/2016","10","14","15","18","23"
"04/12/2016","3","18","29","31","33"
"04/11/2016","6","10","16","18","21"
"04/10/2016","1","4","11","14","25"
"04/09/2016","7","11","19","28","37"
"04/08/2016","8","13","22","28","33"
"04/07/2016","10","11","14","20","37"
"04/06/2016","13","15","17","19","36"
"04/05/2016","10","22","26","33","36"
"04/04/2016","10","15","18","19","35"
"04/03/2016","8","9","20","31","33"
"04/02/2016","3","8","18","31","34"
"04/01/2016","2","14","24","27","31"
"03/31/2016","9","11","12","15","22"
"03/30/2016","13","14","15","37","39"
"03/29/2016","3","4","7","27","34"
"03/28/2016","6","14","24","30","38"
"03/27/2016","2","3","19","21","30"
"03/26/2016","5","6","15","31","32"
"03/25/2016","1","6","24","26","30"
"03/24/2016","9","11","25","29","30"
"03/23/2016","1","16","22","30","34"
"03/22/2016","1","2","12","19","34"
"03/21/2016","4","10","13","20","31"
"03/20/2016","18","28","33","35","39"
"03/19/2016","22","23","25","27","36"
"03/18/2016","1","7","28","33","34"
"03/17/2016","1","12","14","32","39"
"03/16/2016","16","25","28","30","32"
"03/15/2016","12","19","28","31","39"
"03/14/2016","12","19","25","27","32"
"03/13/2016","8","14","20","31","38"
"03/12/2016","10","19","21","23","32"
"03/11/2016","2","3","24","30","36"
"03/10/2016","3","11","22","26","39"
"03/09/2016","4","13","29","33","37"
"03/08/2016","9","22","30","36","39"
"03/07/2016","2","8","9","33","34"
"03/06/2016","2","5","15","23","28"
"03/05/2016","11","23","26","29","31"
"03/04/2016","10","13","15","29","34"
"03/03/2016","13","18","21","22","32"
"03/02/2016","4","5","7","20","24"
"03/01/2016","1","15","17","29","38"
"02/29/2016","2","7","20","35","38"
"02/28/2016","26","33","36","37","38"
"02/27/2016","3","5","14","24","39"
"02/26/2016","7","8","9","24","28"
"02/25/2016","8","18","29","36","37"
"02/24/2016","7","10","21","25","29"
"02/23/2016","3","8","26","35","36"
"02/22/2016","1","21","22","24","36"
"02/21/2016","5","7","19","33","37"
"02/20/2016","8","22","29","30","37"
"02/19/2016","5","7","14","17","25"
"02/18/2016","11","22","26","33","38"
"02/17/2016","7","19","20","27","34"
"02/16/2016","11","18","19","30","37"
"02/15/2016","5","11","14","34","38"
"02/14/2016","6","9","23","29","39"
"02/13/2016","2","16","22","24","37"
"02/12/2016","1","8","9","29","35"
"02/11/2016","15","18","20","23","28"
"02/10/2016","10","14","26","30","37"
"02/09/2016","3","4","6","30","36"
"02/08/2016","2","5","8","18","27"
"02/07/2016","5","9","21","35","37"
"02/06/2016","6","8","14","22","38"
"02/05/2016","21","22","27","29","37"
"02/04/2016","3","4","11","34","38"
"02/03/2016","7","12","17","21","32"
"02/02/2016","4","8","15","26","38"
"02/01/2016","6","8","23","33","35"
"01/31/2016","7","19","27","37","39"
"01/30/2016","4","10","24","25","38"
"01/29/2016","3","5","21","36","37"
"01/28/2016","6","20","27","30","34"
"01/27/2016","10","14","19","21","29"
"01/26/2016","13","15","30","36","37"
"01/25/2016","2","15","17","31","32"
"01/24/2016","8","17","34","36","37"
"01/23/2016","1","11","26","29","35"
"01/22/2016","10","16","17","35","36"
"01/21/2016","3","17","22","29","32"
"01/20/2016","7","9","10","18","38"
"01/19/2016","1","5","15","18","24"
"01/18/2016","9","11","12","14","35"
"01/17/2016","7","10","28","29","34"
"01/16/2016","10","21","24","26","38"
"01/15/2016","7","22","26","34","39"
"01/14/2016","1","8","10","25","31"
"01/13/2016","2","3","9","18","28"
"01/12/2016","5","10","24","32","33"
"01/11/2016","2","8","13","14","37"
"01/10/2016","3","11","15","33","35"
"01/09/2016","11","17","23","24","28"
"01/08/2016","10","14","20","35","37"
"01/07/2016","1","19","24","26","38"
"01/06/2016","20","30","32","36","39"
"01/05/2016","6","24","28","35","38"
"01/04/2016","3","9","10","19","28"
"01/03/2016","18","22","25","31","33"
"01/02/2016","3","6","8","20","21"
"01/01/2016","7","16","19","21","39"
"12/31/2015","10","19","27","31","36"
"12/30/2015","13","21","26","29","37"
"12/29/2015","14","15","21","24","25"
"12/28/2015","5","10","17","21","29"
"12/27/2015","3","12","25","26","32"
"12/26/2015","12","14","21","34","36"
"12/25/2015","5","9","14","15","38"
"12/24/2015","2","27","28","30","39"
"12/23/2015","5","9","11","18","38"
"12/22/2015","7","15","27","30","38"
"12/21/2015","13","20","24","27","35"
"12/20/2015","14","15","19","20","22"
"12/19/2015","4","10","13","16","19"
"12/18/2015","1","2","16","35","38"
"12/17/2015","6","10","20","27","34"
"12/16/2015","5","6","11","21","34"
"12/15/2015","6","15","28","30","36"
"12/14/2015","2","5","26","28","33"
"12/13/2015","14","19","21","23","33"
"12/12/2015","9","10","20","22","30"
"12/11/2015","1","2","13","29","34"
"12/10/2015","1","6","13","17","18"
"12/09/2015","3","8","11","21","28"
"12/08/2015","4","7","10","16","22"
"12/07/2015","3","5","6","15","22"
"12/06/2015","22","24","32","35","38"
"12/05/2015","14","18","26","27","28"
"12/04/2015","14","20","24","26","35"
"12/03/2015","4","24","26","33","37"
"12/02/2015","2","14","16","25","29"
"12/01/2015","1","3","24","26","36"
"11/30/2015","8","20","30","31","36"
"11/29/2015","6","9","17","24","35"
"11/28/2015","14","18","27","35","39"
"11/27/2015","5","15","19","37","38"
"11/26/2015","4","6","11","18","26"
"11/25/2015","18","21","22","26","32"
"11/24/2015","3","7","19","20","21"
"11/23/2015","3","5","16","21","33"
"11/22/2015","6","14","20","22","35"
"11/21/2015","6","11","13","25","28"
"11/20/2015","8","13","16","38","39"
"11/19/2015","19","20","24","27","29"
"11/18/2015","5","14","22","31","38"
"11/17/2015","18","20","22","32","36"
"11/16/2015","16","19","25","34","39"
"11/15/2015","4","16","19","33","38"
"11/14/2015","19","22","29","33","39"
"11/13/2015","11","22","26","30","32"
"11/12/2015","5","6","25","27","36"
"11/11/2015","5","20","32","37","38"
"11/10/2015","6","13","31","35","39"
"11/09/2015","2","6","22","37","39"
"11/08/2015","8","22","27","34","35"
"11/07/2015","3","10","21","24","29"
"11/06/2015","7","21","24","30","35"
"11/05/2015","14","16","21","36","38"
"11/04/2015","5","10","25","30","33"
"11/03/2015","3","5","9","17","23"
"11/02/2015","2","8","26","34","38"
"11/01/2015","1","7","23","31","38"
"10/31/2015","1","10","16","22","38"
"10/30/2015","5","8","9","18","27"
"10/29/2015","7","13","22","25","34"
"10/28/2015","4","6","11","30","33"
"10/27/2015","16","19","20","21","39"
"10/26/2015","11","19","21","31","36"
"10/25/2015","2","3","6","12","24"
"10/24/2015","3","12","16","20","37"
"10/23/2015","11","18","27","33","39"
"10/22/2015","7","21","24","27","30"
"10/21/2015","15","16","18","21","31"
"10/20/2015","5","10","22","25","26"
"10/19/2015","11","16","18","29","35"
"10/18/2015","1","9","25","31","32"
"10/17/2015","6","7","10","23","31"
"10/16/2015","5","22","28","29","37"
"10/15/2015","15","18","19","24","39"
"10/14/2015","4","9","12","25","32"
"10/13/2015","5","7","30","31","37"
"10/12/2015","2","4","9","31","39"
"10/11/2015","8","10","15","31","39"
"10/10/2015","2","9","22","24","30"
"10/09/2015","6","11","21","28","29"
"10/08/2015","14","19","20","32","33"
"10/07/2015","12","13","15","20","33"
"10/06/2015","1","2","19","22","37"
"10/05/2015","2","12","30","36","39"
"10/04/2015","2","3","5","7","28"
"10/03/2015","2","25","28","32","33"
"10/02/2015","8","16","19","25","28"
"10/01/2015","19","30","31","36","39"
"09/30/2015","4","12","23","26","36"
"09/29/2015","10","11","21","27","29"
"09/28/2015","1","2","5","8","26"
"09/27/2015","1","12","16","18","25"
"09/26/2015","15","20","21","24","34"
"09/25/2015","7","12","19","31","32"
"09/24/2015","12","17","19","26","32"
"09/23/2015","9","18","23","29","36"
"09/22/2015","12","16","30","37","38"
"09/21/2015","1","11","18","28","31"
"09/20/2015","17","23","28","31","35"
"09/19/2015","7","18","23","32","33"
"09/18/2015","4","13","15","35","37"
"09/17/2015","3","22","24","30","34"
"09/16/2015","7","9","28","30","37"
"09/15/2015","5","12","24","34","39"
"09/14/2015","2","4","9","10","11"
"09/13/2015","1","8","15","18","20"
"09/12/2015","12","15","22","23","34"
"09/11/2015","6","8","14","32","33"
"09/10/2015","1","7","15","22","24"
"09/09/2015","9","15","16","18","38"
"09/08/2015","13","17","22","28","31"
"09/07/2015","12","19","22","34","35"
"09/06/2015","2","7","10","15","34"
"09/05/2015","13","22","25","31","37"
"09/04/2015","1","16","27","30","31"
"09/03/2015","12","24","28","30","32"
"09/02/2015","14","17","21","30","38"
"09/01/2015","2","6","12","17","27"
"08/31/2015","1","2","8","18","39"
"08/30/2015","6","10","12","21","28"
"08/29/2015","10","20","22","29","31"
"08/28/2015","1","5","12","22","23"
"08/27/2015","5","7","8","21","26"
"08/26/2015","4","9","14","21","24"
"08/25/2015","6","31","32","34","39"
"08/24/2015","7","17","24","33","34"
"08/23/2015","3","16","22","24","36"
"08/22/2015","1","12","20","31","35"
"08/21/2015","1","2","28","34","38"
"08/20/2015","5","21","27","30","36"
"08/19/2015","8","10","14","31","32"
"08/18/2015","1","3","16","26","35"
"08/17/2015","2","4","26","30","35"
"08/16/2015","2","6","24","31","36"
"08/15/2015","5","11","12","15","37"
"08/14/2015","2","15","16","17","20"
"08/13/2015","8","10","16","38","39"
"08/12/2015","2","12","14","16","39"
"08/11/2015","15","17","27","31","38"
"08/10/2015","1","3","16","32","35"
"08/09/2015","6","14","16","23","30"
"08/08/2015","12","22","31","34","37"
"08/07/2015","3","10","12","22","39"
"08/06/2015","4","20","28","38","39"
"08/05/2015","2","7","18","35","38"
"08/04/2015","6","7","10","16","31"
"08/03/2015","2","7","13","34","38"
"08/02/2015","17","18","24","26","29"
"08/01/2015","11","17","21","26","35"
"07/31/2015","2","3","12","29","31"
"07/30/2015","13","15","20","25","38"
"07/29/2015","15","22","30","34","39"
"07/28/2015","18","22","35","37","39"
"07/27/2015","3","13","14","35","37"
"07/26/2015","1","5","30","31","32"
"07/25/2015","6","7","12","28","34"
"07/24/2015","1","3","16","23","32"
"07/23/2015","1","7","8","13","22"
"07/22/2015","1","4","11","20","36"
"07/21/2015","6","14","27","28","29"
"07/20/2015","11","14","24","25","38"
"07/19/2015","1","12","26","28","29"
"07/18/2015","1","6","8","22","37"
"07/17/2015","5","11","22","35","37"
"07/16/2015","3","7","11","15","34"
"07/15/2015","4","7","22","31","33"
"07/14/2015","2","7","11","19","29"
"07/13/2015","18","19","21","22","25"
"07/12/2015","13","17","18","19","34"
"07/11/2015","1","20","24","30","38"
"07/10/2015","11","13","14","35","36"
"07/09/2015","3","11","28","31","34"
"07/08/2015","2","6","11","27","36"
"07/07/2015","1","9","11","16","25"
"07/06/2015","15","16","20","26","38"
"07/05/2015","4","6","31","34","36"
"07/04/2015","8","14","19","23","31"
"07/03/2015","11","22","23","28","39"
"07/02/2015","2","16","19","36","38"
"07/01/2015","8","12","33","36","37"
"06/30/2015","3","11","21","30","39"
"06/29/2015","3","8","9","14","29"
"06/28/2015","7","9","20","21","37"
"06/27/2015","8","13","14","30","35"
"06/26/2015","3","11","26","37","38"
"06/25/2015","2","8","15","33","34"
"06/24/2015","2","9","14","17","26"
"06/23/2015","2","6","15","34","35"
"06/22/2015","1","7","23","24","37"
"06/21/2015","5","7","10","26","30"
"06/20/2015","8","10","11","22","33"
"06/19/2015","5","8","20","30","33"
"06/18/2015","11","15","21","28","39"
"06/17/2015","15","16","17","32","33"
"06/16/2015","17","23","28","29","39"
"06/15/2015","4","7","14","18","39"
"06/14/2015","8","17","27","35","37"
"06/13/2015","5","7","18","21","37"
"06/12/2015","4","17","18","25","31"
"06/11/2015","20","26","28","31","35"
"06/10/2015","5","11","14","19","23"
"06/09/2015","4","7","17","27","30"
"06/08/2015","6","26","27","33","35"
"06/07/2015","22","25","35","36","38"
"06/06/2015","4","13","15","23","26"
"06/05/2015","7","9","28","32","39"
"06/04/2015","14","22","25","35","37"
"06/03/2015","10","23","25","35","38"
"06/02/2015","5","16","17","20","21"
"06/01/2015","6","10","27","28","35"
"05/31/2015","2","9","20","31","37"
"05/30/2015","1","19","26","31","36"
"05/29/2015","3","12","24","27","29"
"05/28/2015","10","17","18","31","37"
"05/27/2015","3","13","17","26","32"
"05/26/2015","2","7","19","25","31"
"05/25/2015","2","8","19","23","27"
"05/24/2015","9","16","28","34","35"
"05/23/2015","1","12","33","35","39"
"05/22/2015","11","15","24","32","36"
"05/21/2015","4","8","12","13","35"
"05/20/2015","8","14","18","22","28"
"05/19/2015","1","20","22","31","32"
"05/18/2015","2","8","16","17","35"
"05/17/2015","1","10","16","20","25"
"05/16/2015","6","18","23","33","38"
"05/15/2015","5","10","21","22","30"
"05/14/2015","13","17","18","19","35"
"05/13/2015","4","10","12","20","37"
"05/12/2015","20","22","24","26","32"
"05/11/2015","18","26","28","30","36"
"05/10/2015","1","2","21","25","33"
"05/09/2015","3","4","9","16","35"
"05/08/2015","5","12","14","28","29"
"05/07/2015","2","10","17","21","38"
"05/06/2015","1","9","11","28","34"
"05/05/2015","2","33","35","37","38"
"05/04/2015","2","6","10","35","38"
"05/03/2015","4","13","16","19","35"
"05/02/2015","4","7","9","12","15"
"05/01/2015","4","7","21","30","32"
"04/30/2015","6","13","22","30","32"
"04/29/2015","2","9","13","18","33"
"04/28/2015","3","10","29","37","38"
"04/27/2015","1","13","23","27","32"
"04/26/2015","14","15","17","24","27"
"04/25/2015","8","10","14","26","31"
"04/24/2015","5","15","17","31","35"
"04/23/2015","12","27","31","33","36"
"04/22/2015","9","12","13","15","38"
"04/21/2015","13","16","27","29","32"
"04/20/2015","8","14","20","24","26"
"04/19/2015","12","19","23","24","33"
"04/18/2015","2","9","14","16","19"
"04/17/2015","9","24","31","38","39"
"04/16/2015","13","22","25","26","35"
"04/15/2015","10","14","17","24","36"
"04/14/2015","8","11","16","17","32"
"04/13/2015","1","11","27","28","31"
"04/12/2015","15","23","34","35","36"
"04/11/2015","1","7","14","17","35"
"04/10/2015","1","24","36","37","39"
"04/09/2015","9","13","16","23","36"
"04/08/2015","12","13","23","24","37"
"04/07/2015","1","7","13","31","33"
"04/06/2015","8","12","16","27","28"
"04/05/2015","6","13","28","29","30"
"04/04/2015","9","10","22","23","39"
"04/03/2015","1","3","5","27","35"
"04/02/2015","6","13","16","34","39"
"04/01/2015","14","23","25","34","37"
"03/31/2015","9","17","18","36","37"
"03/30/2015","11","16","24","30","36"
"03/29/2015","9","19","22","26","34"
"03/28/2015","11","20","22","26","29"
"03/27/2015","5","24","28","29","32"
"03/26/2015","10","23","25","30","33"
"03/25/2015","6","8","22","31","33"
"03/24/2015","1","8","10","23","38"
"03/23/2015","5","9","12","32","33"
"03/22/2015","5","29","31","33","35"
"03/21/2015","1","4","19","23","37"
"03/20/2015","24","29","30","32","36"
"03/19/2015","5","12","13","23","33"
"03/18/2015","1","17","18","25","26"
"03/17/2015","6","9","20","33","39"
"03/16/2015","3","25","30","34","39"
"03/15/2015","1","5","11","14","26"
"03/14/2015","4","12","13","31","35"
"03/13/2015","19","20","23","24","36"
"03/12/2015","1","2","6","24","34"
"03/11/2015","15","32","35","36","37"
"03/10/2015","1","8","14","25","38"
"03/09/2015","5","8","21","23","34"
"03/08/2015","1","4","10","34","39"
"03/07/2015","6","7","24","36","37"
"03/06/2015","6","8","22","26","38"
"03/05/2015","11","17","24","27","35"
"03/04/2015","12","13","16","21","29"
"03/03/2015","17","18","19","28","38"
"03/02/2015","23","25","31","32","39"
"03/01/2015","22","24","30","31","37"
"02/28/2015","3","17","21","27","31"
"02/27/2015","4","24","27","28","33"
"02/26/2015","13","16","26","27","31"
"02/25/2015","6","22","24","34","39"
"02/24/2015","20","27","30","35","37"
"02/23/2015","1","4","7","15","26"
"02/22/2015","8","14","16","32","34"
"02/21/2015","5","23","27","37","38"
"02/20/2015","4","7","20","29","35"
"02/19/2015","2","11","18","25","36"
"02/18/2015","2","4","5","6","10"
"02/17/2015","8","11","21","25","31"
"02/16/2015","5","12","23","24","27"
"02/15/2015","16","18","19","28","39"
"02/14/2015","1","11","13","18","39"
"02/13/2015","4","10","12","28","30"
"02/12/2015","9","13","25","26","30"
"02/11/2015","9","11","16","20","38"
"02/10/2015","4","7","18","33","39"
"02/09/2015","4","11","17","31","37"
"02/08/2015","15","31","34","36","38"
"02/07/2015","9","11","29","34","37"
"02/06/2015","4","12","21","23","31"
"02/05/2015","11","12","13","31","38"
"02/04/2015","12","18","31","33","39"
"02/03/2015","5","9","14","16","30"
"02/02/2015","7","9","11","17","30"
"02/01/2015","2","5","7","14","22"
"01/31/2015","22","24","28","29","31"
"01/30/2015","1","10","20","21","32"
"01/29/2015","12","29","31","32","33"
"01/28/2015","8","13","20","30","33"
"01/27/2015","5","6","13","23","28"
"01/26/2015","6","7","18","22","25"
"01/25/2015","14","18","19","22","35"
"01/24/2015","4","9","11","26","31"
"01/23/2015","1","21","23","24","36"
"01/22/2015","12","25","26","29","34"
"01/21/2015","3","11","13","20","26"
"01/20/2015","12","14","23","26","33"
"01/19/2015","13","22","24","29","37"
"01/18/2015","1","16","17","22","29"
"01/17/2015","2","12","17","32","34"
"01/16/2015","2","10","21","25","29"
"01/15/2015","34","39","25","26","8"
"01/14/2015","2","28","31","33","34"
"01/13/2015","7","11","17","18","21"
"01/12/2015","3","6","8","12","37"
"01/11/2015","8","10","14","17","35"
"01/10/2015","20","21","25","26","38"
"01/09/2015","15","19","22","23","37"
"01/08/2015","9","12","15","20","25"
"01/07/2015","6","9","18","23","31"
"01/06/2015","19","20","27","36","38"
"01/05/2015","1","5","12","28","37"
"01/04/2015","1","3","6","24","25"
"01/03/2015","14","23","26","32","39"
"01/02/2015","8","24","29","35","36"
"01/01/2015","18","21","32","36","37"
"12/31/2014","1","3","13","22","23"
"12/30/2014","1","14","18","27","37"
"12/29/2014","8","15","31","38","39"
"12/28/2014","3","10","17","20","36"
"12/27/2014","14","17","20","37","39"
"12/26/2014","14","21","35","36","39"
"12/25/2014","2","6","14","19","39"
"12/24/2014","8","11","19","26","27"
"12/23/2014","4","5","6","20","24"
"12/22/2014","2","23","29","32","36"
"12/21/2014","1","9","10","12","39"
"12/20/2014","12","17","22","30","34"
"12/19/2014","4","8","10","19","23"
"12/18/2014","2","11","25","37","39"
"12/17/2014","3","24","25","26","28"
"12/16/2014","2","20","24","28","31"
"12/15/2014","1","5","9","16","22"
"12/14/2014","6","23","25","27","36"
"12/13/2014","17","27","33","36","37"
"12/12/2014","15","19","26","28","32"
"12/11/2014","2","9","13","23","33"
"12/10/2014","10","12","13","19","33"
"12/09/2014","2","17","28","29","38"
"12/08/2014","2","3","10","22","33"
"12/07/2014","2","5","6","19","38"
"12/06/2014","22","25","28","30","35"
"12/05/2014","2","29","34","35","37"
"12/04/2014","5","7","18","23","31"
"12/03/2014","8","15","21","24","34"
"12/02/2014","4","9","13","23","38"
"12/01/2014","8","10","26","38","39"
"11/30/2014","2","11","13","19","21"
"11/29/2014","3","9","21","30","35"
"11/28/2014","4","8","16","26","29"
"11/27/2014","6","7","9","16","31"
"11/26/2014","2","18","30","31","36"
"11/25/2014","2","28","32","37","39"
"11/24/2014","6","15","18","28","35"
"11/23/2014","4","8","16","17","18"
"11/22/2014","5","11","19","25","30"
"11/21/2014","1","6","25","35","37"
"11/20/2014","4","29","32","34","35"
"11/19/2014","1","16","19","26","36"
"11/18/2014","10","19","21","29","34"
"11/17/2014","16","21","26","32","36"
"11/16/2014","8","9","28","30","34"
"11/15/2014","1","7","12","16","28"
"11/14/2014","3","25","27","36","37"
"11/13/2014","5","9","12","15","25"
"11/12/2014","8","26","27","29","37"
"11/11/2014","2","3","17","23","28"
"11/10/2014","11","12","22","26","28"
"11/09/2014","12","19","27","28","29"
"11/08/2014","3","16","26","34","35"
"11/07/2014","4","10","14","15","22"
"11/06/2014","10","11","17","29","37"
"11/05/2014","1","2","11","20","25"
"11/04/2014","2","19","25","33","34"
"11/03/2014","13","14","15","19","20"
"11/02/2014","6","11","21","24","35"
"11/01/2014","4","6","16","23","25"
"10/31/2014","3","11","17","18","21"
"10/30/2014","13","15","21","25","27"
"10/29/2014","16","27","35","38","39"
"10/28/2014","3","13","20","21","36"
"10/27/2014","7","14","21","22","27"
"10/26/2014","2","8","13","18","26"
"10/25/2014","7","10","20","34","35"
"10/24/2014","11","23","31","33","35"
"10/23/2014","8","14","19","20","38"
"10/22/2014","10","11","33","35","36"
"10/21/2014","2","7","9","19","30"
"10/20/2014","12","13","18","20","23"
"10/19/2014","7","14","19","30","38"
"10/18/2014","11","19","27","32","33"
"10/17/2014","15","22","29","33","39"
"10/16/2014","7","20","26","30","34"
"10/15/2014","8","15","18","30","33"
"10/14/2014","3","5","13","18","23"
"10/13/2014","2","8","18","29","39"
"10/12/2014","2","3","4","24","36"
"10/11/2014","5","15","25","30","37"
"10/10/2014","9","14","27","28","38"
"10/09/2014","4","12","13","14","34"
"10/08/2014","12","13","24","25","35"
"10/07/2014","7","12","14","20","32"
"10/06/2014","22","27","28","31","37"
"10/05/2014","8","15","20","23","29"
"10/04/2014","14","19","22","23","26"
"10/03/2014","3","11","14","20","32"
"10/02/2014","4","10","23","25","28"
"10/01/2014","1","2","12","17","39"
"09/30/2014","2","9","14","19","39"
"09/29/2014","14","18","23","33","35"
"09/28/2014","5","8","12","24","32"
"09/27/2014","8","15","25","27","37"
"09/26/2014","5","8","15","26","31"
"09/25/2014","2","6","19","27","36"
"09/24/2014","1","5","8","10","37"
"09/23/2014","10","12","13","33","35"
"09/22/2014","5","12","30","36","39"
"09/21/2014","17","28","31","33","36"
"09/20/2014","10","23","25","28","33"
"09/19/2014","8","11","15","18","32"
"09/18/2014","1","6","13","17","31"
"09/17/2014","7","10","23","24","28"
"09/16/2014","8","19","26","30","32"
"09/15/2014","7","10","21","22","24"
"09/14/2014","10","21","23","26","36"
"09/13/2014","9","11","19","36","37"
"09/12/2014","2","11","17","20","24"
"09/11/2014","6","11","14","29","36"
"09/10/2014","12","17","18","19","36"
"09/09/2014","11","12","19","31","32"
"09/08/2014","1","3","9","21","39"
"09/07/2014","4","7","22","28","32"
"09/06/2014","5","13","15","21","27"
"09/05/2014","23","24","30","37","39"
"09/04/2014","2","6","10","23","24"
"09/03/2014","4","20","21","28","31"
"09/02/2014","8","9","18","25","39"
"09/01/2014","5","16","24","27","29"
"08/31/2014","1","18","21","29","32"
"08/30/2014","8","30","32","34","38"
"08/29/2014","2","4","8","17","37"
"08/28/2014","9","11","18","25","37"
"08/27/2014","23","26","29","32","33"
"08/26/2014","4","9","13","29","39"
"08/25/2014","2","9","13","22","35"
"08/24/2014","11","16","25","26","30"
"08/23/2014","2","18","27","34","38"
"08/22/2014","5","11","21","29","38"
"08/21/2014","16","23","26","28","29"
"08/20/2014","17","19","22","36","38"
"08/19/2014","1","5","11","33","36"
"08/18/2014","4","11","26","27","29"
"08/17/2014","9","22","32","36","37"
"08/16/2014","8","16","20","28","31"
"08/15/2014","10","18","31","32","37"
"08/14/2014","5","12","20","26","36"
"08/13/2014","5","7","13","27","31"
"08/12/2014","1","13","18","25","34"
"08/11/2014","13","18","23","25","35"
"08/10/2014","6","9","12","19","27"
"08/09/2014","19","23","30","32","36"
"08/08/2014","5","13","21","24","33"
"08/07/2014","7","11","19","20","39"
"08/06/2014","2","24","25","29","33"
"08/05/2014","9","15","17","30","33"
"08/04/2014","3","8","25","34","38"
"08/03/2014","7","15","19","26","39"
"08/02/2014","3","9","15","17","33"
"08/01/2014","2","5","14","20","36"
"07/31/2014","8","15","34","36","37"
"07/30/2014","4","7","17","21","26"
"07/29/2014","2","13","15","25","36"
"07/28/2014","2","15","28","35","39"
"07/27/2014","19","26","27","28","30"
"07/26/2014","3","12","18","32","38"
"07/25/2014","3","14","16","19","26"
"07/24/2014","5","14","16","18","25"
"07/23/2014","16","19","25","34","36"
"07/22/2014","4","7","19","20","34"
"07/21/2014","1","5","12","20","21"
"07/20/2014","2","16","22","25","37"
"07/19/2014","4","7","10","29","38"
"07/18/2014","15","18","27","35","38"
"07/17/2014","3","4","5","15","38"
"07/16/2014","13","21","27","28","34"
"07/15/2014","12","16","22","31","36"
"07/14/2014","17","26","28","29","33"
"07/13/2014","1","2","24","28","32"
"07/12/2014","7","15","27","32","34"
"07/11/2014","1","10","17","34","38"
"07/10/2014","1","22","24","32","39"
"07/09/2014","16","25","30","33","36"
"07/08/2014","8","13","24","27","39"
"07/07/2014","3","5","12","22","37"
"07/06/2014","6","8","17","35","39"
"07/05/2014","15","21","22","24","36"
"07/04/2014","16","19","23","37","38"
"07/03/2014","2","6","15","16","36"
"07/02/2014","2","3","15","33","38"
"07/01/2014","10","14","16","31","35"
"06/30/2014","1","3","7","9","28"
"06/29/2014","1","9","14","17","25"
"06/28/2014","9","11","22","30","35"
"06/27/2014","2","9","11","16","39"
"06/26/2014","1","4","12","27","36"
"06/25/2014","2","8","19","35","38"
"06/24/2014","5","23","24","25","38"
"06/23/2014","15","16","25","29","37"
"06/22/2014","4","21","26","35","37"
"06/21/2014","17","21","26","32","35"
"06/20/2014","4","11","13","32","38"
"06/19/2014","1","8","22","30","34"
"06/18/2014","13","22","26","29","36"
"06/17/2014","8","12","13","20","22"
"06/16/2014","18","30","35","38","39"
"06/15/2014","2","19","29","33","39"
"06/14/2014","4","8","9","22","32"
"06/13/2014","1","10","17","27","33"
"06/12/2014","4","14","16","36","39"
"06/11/2014","6","7","22","24","35"
"06/10/2014","10","11","17","20","25"
"06/09/2014","12","14","23","29","30"
"06/08/2014","4","5","11","14","22"
"06/07/2014","15","20","24","35","39"
"06/06/2014","1","7","9","11","23"
"06/05/2014","3","32","33","36","37"
"06/04/2014","4","6","8","15","32"
"06/03/2014","1","16","29","34","36"
"06/02/2014","9","11","21","32","39"
"06/01/2014","4","13","21","36","38"
"05/31/2014","13","24","25","28","32"
"05/30/2014","21","25","29","31","39"
"05/29/2014","1","3","4","6","35"
"05/28/2014","3","6","14","21","32"
"05/27/2014","1","3","8","13","36"
"05/26/2014","3","5","14","24","25"
"05/25/2014","2","3","7","24","30"
"05/24/2014","4","6","8","28","29"
"05/23/2014","11","20","25","26","35"
"05/22/2014","8","13","15","32","37"
"05/21/2014","29","26","21","11","4"
"05/20/2014","7","18","24","28","26"
"05/19/2014","15","37","30","31","22"
"05/18/2014","4","15","12","38","3"
"05/17/2014","20","11","31","36","7"
"05/16/2014","21","33","35","8","20"
"05/15/2014","38","12","2","4","5"
"05/14/2014","4","27","1","34","36"
"05/13/2014","7","29","11","39","1"
"05/12/2014","15","33","31","12","5"
"05/11/2014","29","33","37","22","32"
"05/10/2014","29","8","20","15","5"
"05/09/2014","22","17","4","27","36"
"05/08/2014","31","36","5","7","17"
"05/07/2014","13","12","9","21","23"
"05/06/2014","33","15","35","12","32"
"05/05/2014","6","19","26","28","15"
"05/04/2014","33","34","20","6","7"
"05/03/2014","33","29","24","36","2"
"05/02/2014","39","6","23","30","38"
"05/01/2014","8","5","39","21","11"
"04/30/2014","34","16","13","20","35"
"04/29/2014","35","21","9","33","27"
"04/28/2014","2","32","35","33","23"
"04/27/2014","20","16","39","13","28"
"04/26/2014","21","16","7","35","22"
"04/25/2014","1","38","36","30","3"
"04/24/2014","13","19","21","20","33"
"04/23/2014","33","9","13","34","15"
"04/22/2014","6","15","32","7","28"
"04/21/2014","7","2","32","4","9"
"04/20/2014","3","7","29","15","25"
"04/19/2014","33","3","10","20","38"
"04/18/2014","15","7","13","2","34"
"04/17/2014","37","2","13","25","10"
"04/16/2014","13","23","11","32","3"
"04/15/2014","21","37","19","1","17"
"04/14/2014","14","36","17","20","3"
"04/13/2014","11","4","22","29","36"
